domain,ats,confidence,url,explanation
almasraf.ae,UNKNOWN,high,https://www.almasraf.ae/apply-now,"After comprehensive analysis, Al Masraf (Arab Bank for Investment and Foreign Trade) does not appear to use a formal ATS system. They handle job applications through direct email contact and LinkedIn postings rather than an online application tracking system. The 'apply-now' page on their website is for banking services, not job applications."
missionloans.com,ApplyToJob,high,https://lnkd.in/d_9EEThN,"Found LinkedIn job posting for Lock Desk Analyst position that links directly to applytojob.com platform. The URL structure clearly indicates ApplyToJob as their ATS system. Company also uses careers@missionloans.com email for direct applications, but their formal job postings go through ApplyToJob platform."
criticalriver.com,UNKNOWN,medium,https://www.criticalriver.com/careers/,"After thorough analysis of CriticalRiver's career pages and job application process, no identifiable ATS system was found. The company appears to use traditional application methods (direct email to careers@criticalriver.com) rather than a modern ATS platform. Their career pages (/careers/, /us-jobs/, /all-openings/, /jobs/) do not contain specific job application forms or links to external ATS systems like Workday, Greenhouse, or others. The company primarily relies on email applications and third-party job boards."
lucasjamestalent.com,Zoho Recruit,high,https://careers.lucasjamestalent.com/jobs/Careers,"Lucas James Talent Partners explicitly mentions using Zoho Recruit on their careers page, and the job portal at careers.lucasjamestalent.com shows clear technical indicators including Zoho scripts, components, and ""Powered by Zoho Recruit"" footer text."
cyclad.eu,HRlink ATS,high,https://aplikuj.hrlink.pl/aplikacja/Category-Manager/11153-36588-25-cyl-2730.html,"Found job applications on cyclad.pl that redirect to HRlink ATS system. The application URL clearly shows 'aplikuj.hrlink.pl' domain, and ATS detection tool confirmed this is HRlink ATS with high confidence. The system is hosted on ats.hrlink.pl with HRlink branding and code patterns throughout."
salisburygroup.com,Eploy,high,https://careers.atlasfm.com/vacancies/35399/cleaner.html,"Salisbury Group uses the Atlas FM careers portal (careers.atlasfm.com) for job applications. The system was confirmed to be Eploy ATS through analysis of job posting pages which showed Eploy-specific JavaScript variables, functions, and form elements."
edenseniorhc.com,Recruitee,high,https://www.edenseniorhc.com/careers/,"The careers page embeds an iframe with src containing 'portal.recruiterpm.com/careers/embed/eden-senior-care?embed=true', which is a known URL pattern for Recruitee ATS. This iframe is used to display open positions, confirming the use of Recruitee for their job application system."
raksgroup.net,UNKNOWN,high,https://app.startinfinity.com/form/73f15b59-6ae6-44ef-aa0e-86724ebb1d52,"Raks Group uses StartInfinity (app.startinfinity.com) for their job application process, which is not a recognized traditional ATS system. The application link redirects to a custom form hosted on StartInfinity platform, but this appears to be a general productivity/workflow platform rather than a dedicated ATS solution."
intellexsystems.com,UNKNOWN,medium,https://intellexsystems.com/contact/candidates/,"Intellex Systems appears to be an IT recruiting/staffing agency that uses a WordPress-based contact form system with Gravity Forms for candidate applications rather than a traditional ATS platform. The application process involves submitting resumes through a simple contact form with file upload capability. No evidence of standard ATS platforms like Greenhouse, Workday, or similar systems was found."
adhr.it,Performahrm,high,https://www.adhr.it/registrati/,"ADHR.it uses Performahrm as their ATS. The detection was confirmed through analysis of their registration page which loads scripts from 'adhr.performahrm.com' including 'snippet_apply.js' and 'performa_candidate.js', along with CSS from the same domain. This indicates a full integration with the Performahrm platform for handling job applications and candidate management."
ad-vance.com,TempWorks,high,https://jobboard.tempworks.com/AdVance,Clear indication from URL structure. The job application link https://jobboard.tempworks.com/AdVance clearly shows they use TempWorks as their ATS platform. Ad-Vance Talent Solutions is a staffing agency that uses TempWorks' job board system for their job applications.
advantive.com,HireBridge,high,https://www.advantive.com/about/careers/,"The job application page includes an iframe with src 'https://recruit.hirebridge.com/v3/CareerCenter/v2?cid=8115' and scripts from 'recruit.hirebridge.com', indicating the use of HireBridge ATS with high confidence."
infrastructureontario.ca,UNKNOWN,high,https://www.infrastructureontario.ca/en/careers-at-io/faq--careers/,Infrastructure Ontario uses an email-based application system rather than a traditional ATS. Applications are submitted via email to careers@infrastructureontario.ca with position codes in the subject line. No online application portal or ATS platform was found.
lorienglobal.com,UNKNOWN,low,https://www.lorienglobal.com/us/jobs,"After extensive search of lorienglobal.com's career pages, I found they use their own internal job portal system rather than a recognizable third-party ATS. The company appears to handle applications through their website's built-in forms and ""Join Our Talent Network"" functionality. No clear indicators of major ATS platforms (Workday, Greenhouse, Lever, etc.) were found in URLs or page structures."
lewisgroupofcompanies.com,Jobvite,high,https://jobs.jobvite.com/lewiscareers/job/oxSSufwv,Found Lewis Group of Companies uses Jobvite as their ATS through their careers website at lewiscareers.com. Job applications are hosted on jobs.jobvite.com/lewiscareers with the URL pattern clearly indicating Jobvite integration. The ATS detection tool confirmed Jobvite with high confidence from HTML pattern matching.
tetriqsolutions.com,UNKNOWN,low,https://www.tetriqsolutions.com/careers.html,Unable to identify ATS system. Company appears to handle job applications through direct email contact (hrservices@tetriqsolutions.com) rather than an automated tracking system. Website currently experiencing technical issues (503 errors) preventing full analysis of careers pages. No dedicated job application portal or ATS indicators found in available searches.
airbase.com,Greenhouse,high,https://boards.greenhouse.io/airbase/jobs/5064463004,Found direct job application URL hosted on boards.greenhouse.io subdomain for Airbase Senior Product Manager position. The URL structure clearly indicates Greenhouse as their ATS provider. Tool detection confirmed with high confidence.
sparkrock.com,Sparkrock 365 (Own Product),high,https://sparkrock.com/careers/,"Sparkrock uses their own proprietary ATS system called ""Sparkrock 365"" which includes comprehensive Applicant Tracking functionality. The evidence shows they have developed their own ATS as part of their ERP software suite, complete with applicant self-service portals, job application workflows, interview scheduling, and hiring management features. Their careers page directs primarily to LinkedIn for job listings, but their internal hiring likely uses their own Sparkrock 365 Applicant Tracking system."
holistic-partners.com,UNKNOWN,high,https://holistic-partners.com/work-with-us/,"Holistic Partners uses a WordPress-based website with Contact Form 7 plugin for job applications. No integration with known ATS platforms (Greenhouse, Workday, etc.) was detected. They appear to use a custom application process through their own website forms."
